transaction_date,store_id,store_name,region,store_type,transactions,units_sold,gross_revenue,net_revenue,discount_total,cogs,gross_profit,avg_order_value,gross_margin_pct
2024-11-15,STR022,Orlando Downtown #22,Southeast,outlet,1,1,410.67,410.67,0.0,203.52,207.15,410.67,50.44
2024-11-16,STR001,New York Downtown #1,Northeast,flagship,1,2,232.62,232.62,0.0,190.22,42.4,232.62,18.23
2024-11-16,STR006,Detroit Mall #6,Northeast,outlet,1,4,1004.68,1004.68,0.0,743.32,261.36,1004.68,26.01
2024-11-16,STR008,Houston Mall #8,Midwest,online,2,7,2657.8,2657.8,0.0,1671.83,985.97,1328.9,37.1
2024-11-16,STR009,Phoenix Mall #9,Southwest,flagship,1,2,977.1,977.1,0.0,700.16,276.94,977.1,28.34
2024-11-16,STR010,Denver Downtown #10,West,outlet,1,5,638.1,638.1,0.0,489.55,148.55,638.1,23.28
2024-11-16,STR011,Los Angeles Mall #11,Northeast,express,1,2,1054.08,1054.08,0.0,733.14,320.94,1054.08,30.45
2024-11-16,STR012,Seattle Mall #12,Southeast,online,2,5,1582.22,1582.22,0.0,1195.56,386.66,791.11,24.44
2024-11-16,STR013,Portland Downtown #13,Midwest,flagship,1,2,489.12,489.12,0.0,320.48,168.64,489.12,34.48
2024-11-16,STR015,Austin Mall #15,West,express,1,4,2778.48,2639.56,138.92,1480.8,1158.76,2639.56,43.9
2024-11-16,STR018,Minneapolis Mall #18,Midwest,outlet,2,3,1543.21,1466.0500000000002,77.16,1058.62,407.43,733.03,27.79
2024-11-16,STR019,Philadelphia Downtown #19,Southwest,express,1,1,389.05,389.05,0.0,296.12,92.93,389.05,23.89
2024-11-16,STR020,San Diego Mall #20,West,online,1,4,1075.48,1075.48,0.0,664.8,410.68,1075.48,38.19
2024-11-16,STR023,Kansas City Mall #23,Midwest,express,2,6,381.58000000000004,381.58000000000004,0.0,254.8,126.78,190.79,33.23
2024-11-17,STR001,New York Downtown #1,Northeast,flagship,1,1,487.35,487.35,0.0,288.35,199.0,487.35,40.83
2024-11-17,STR006,Detroit Mall #6,Northeast,outlet,1,3,1617.12,1536.26,80.86,938.19,598.07,1536.26,38.93
2024-11-17,STR008,Houston Mall #8,Midwest,online,1,5,239.25,239.25,0.0,184.4,54.85,239.25,22.93
2024-11-17,STR012,Seattle Mall #12,Southeast,online,1,4,584.6,584.6,0.0,491.88,92.72,584.6,15.86
2024-11-17,STR013,Portland Downtown #13,Midwest,flagship,1,1,23.14,23.14,0.0,10.6,12.54,23.14,54.19
2024-11-17,STR015,Austin Mall #15,West,express,1,5,1344.35,1209.91,134.44,831.0,378.91,1209.91,31.32
2024-11-17,STR016,Nashville Downtown #16,Northeast,online,1,5,1589.8,1510.31,79.49,1192.9,317.41,1510.31,21.02
2024-11-17,STR019,Philadelphia Downtown #19,Southwest,express,3,5,1129.23,1050.22,79.01,623.02,427.2,350.07,40.68
2024-11-17,STR022,Orlando Downtown #22,Southeast,outlet,1,4,2107.0,2107.0,0.0,1289.2,817.8,2107.0,38.81
2024-11-18,STR001,New York Downtown #1,Northeast,flagship,1,1,234.61,211.15,23.46,153.65,57.5,211.15,27.23
2024-11-18,STR004,Miami Downtown #4,Southwest,online,1,1,266.3,266.3,0.0,125.51,140.79,266.3,52.87
2024-11-18,STR005,Chicago Mall #5,West,flagship,1,3,1581.12,1264.9,316.22,1099.71,165.19,1264.9,13.06
2024-11-18,STR007,Dallas Downtown #7,Southeast,express,1,1,690.46,621.41,69.05,388.79,232.62,621.41,37.43
2024-11-18,STR008,Houston Mall #8,Midwest,online,1,1,488.55,415.27,73.28,350.08,65.19,415.27,15.7
2024-11-18,STR009,Phoenix Mall #9,Southwest,flagship,1,5,1636.25,1636.25,0.0,1303.2,333.05,1636.25,20.35
2024-11-18,STR015,Austin Mall #15,West,express,1,2,122.84,122.84,0.0,69.86,52.98,122.84,43.13
2024-11-18,STR016,Nashville Downtown #16,Northeast,online,2,5,2226.92,1894.46,332.46,961.81,932.65,947.23,49.23
2024-11-18,STR017,Charlotte Mall #17,Southeast,flagship,1,1,364.86,364.86,0.0,164.59,200.27,364.86,54.89
2024-11-18,STR018,Minneapolis Mall #18,Midwest,outlet,3,6,1795.05,1780.43,14.62,1047.76,732.67,593.48,41.15
2024-11-18,STR022,Orlando Downtown #22,Southeast,outlet,1,1,354.91,354.91,0.0,163.74,191.17,354.91,53.86
2024-11-19,STR003,Atlanta Mall #3,Midwest,express,1,1,318.79,302.85,15.94,232.53,70.32,302.85,23.22
2024-11-19,STR007,Dallas Downtown #7,Southeast,express,1,2,21.04,21.04,0.0,9.86,11.18,21.04,53.14
2024-11-19,STR009,Phoenix Mall #9,Southwest,flagship,2,5,2708.71,2708.71,0.0,1680.04,1028.67,1354.36,37.98
2024-11-19,STR012,Seattle Mall #12,Southeast,online,2,10,4294.15,4224.49,69.66,2081.4,2143.09,2112.24,50.73
2024-11-19,STR014,San Francisco Mall #14,Southwest,outlet,2,5,778.3299999999999,778.3299999999999,0.0,542.43,235.9,389.16,30.31
2024-11-19,STR015,Austin Mall #15,West,express,2,8,1656.53,1597.35,59.18,747.47,849.88,798.68,53.21
2024-11-19,STR016,Nashville Downtown #16,Northeast,online,1,1,80.67,72.6,8.07,68.46,4.14,72.6,5.7
2024-11-19,STR017,Charlotte Mall #17,Southeast,flagship,1,5,1322.5,1256.38,66.12,700.25,556.13,1256.38,44.26
2024-11-19,STR022,Orlando Downtown #22,Southeast,outlet,1,4,2156.16,2048.35,107.81,1250.92,797.43,2048.35,38.93
2024-11-19,STR023,Kansas City Mall #23,Midwest,express,1,4,691.68,657.1,34.58,455.96,201.14,657.1,30.61
2024-11-20,STR001,New York Downtown #1,Northeast,flagship,1,5,1774.55,1774.55,0.0,818.7,955.85,1774.55,53.86
2024-11-20,STR003,Atlanta Mall #3,Midwest,express,2,5,1730.6100000000001,1508.6999999999998,221.91,1257.65,251.05,754.35,16.64
2024-11-20,STR005,Chicago Mall #5,West,flagship,2,6,2075.34,2075.34,0.0,1207.27,868.07,1037.67,41.83
2024-11-20,STR007,Dallas Downtown #7,Southeast,express,1,3,858.27,858.27,0.0,667.53,190.74,858.27,22.22
2024-11-20,STR011,Los Angeles Mall #11,Northeast,express,1,2,1054.08,1001.38,52.7,733.14,268.24,1001.38,26.79
2024-11-20,STR012,Seattle Mall #12,Southeast,online,1,1,678.93,678.93,0.0,299.95,378.98,678.93,55.82
2024-11-20,STR013,Portland Downtown #13,Midwest,flagship,1,5,581.55,581.55,0.0,475.55,106.0,581.55,18.23
2024-11-20,STR014,San Francisco Mall #14,Southwest,outlet,1,2,1001.1,1001.1,0.0,647.36,353.74,1001.1,35.34
2024-11-20,STR018,Minneapolis Mall #18,Midwest,outlet,2,4,854.46,854.46,0.0,535.48,318.98,427.23,37.33
2024-11-20,STR020,San Diego Mall #20,West,online,4,9,4711.610000000001,4579.34,132.27,2461.77,2117.57,1144.84,46.24
2024-11-20,STR023,Kansas City Mall #23,Midwest,express,1,4,2108.16,2108.16,0.0,1466.28,641.88,2108.16,30.45
2024-11-21,STR001,New York Downtown #1,Northeast,flagship,1,2,825.66,825.66,0.0,387.92,437.74,825.66,53.02
2024-11-21,STR002,Boston Mall #2,Southeast,outlet,1,1,80.66,80.66,0.0,57.62,23.04,80.66,28.56
2024-11-21,STR004,Miami Downtown #4,Southwest,online,1,3,69.42,69.42,0.0,31.8,37.62,69.42,54.19
2024-11-21,STR005,Chicago Mall #5,West,flagship,1,1,336.98,336.98,0.0,171.5,165.48,336.98,49.11
2024-11-21,STR006,Detroit Mall #6,Northeast,outlet,3,8,2870.72,2870.72,0.0,1434.76,1435.96,956.91,50.02
2024-11-21,STR010,Denver Downtown #10,West,outlet,1,1,269.98,269.98,0.0,201.42,68.56,269.98,25.39
2024-11-21,STR013,Portland Downtown #13,Midwest,flagship,1,3,368.4,349.98,18.42,280.2,69.78,349.98,19.94
2024-11-21,STR014,San Francisco Mall #14,Southwest,outlet,2,3,527.5,527.5,0.0,327.15999999999997,200.33999999999997,263.75,37.98
2024-11-21,STR015,Austin Mall #15,West,express,1,5,2450.4,2450.4,0.0,1327.2,1123.2,2450.4,45.84
2024-11-21,STR017,Charlotte Mall #17,Southeast,flagship,1,3,1094.58,1039.85,54.73,493.77,546.08,1039.85,52.52
2024-11-21,STR020,San Diego Mall #20,West,online,2,9,4030.4,4030.4,0.0,2645.95,1384.45,2015.2,34.35
2024-11-21,STR021,Las Vegas Mall #21,Northeast,flagship,1,3,417.93,417.93,0.0,220.05,197.88,417.93,47.35
2024-11-21,STR023,Kansas City Mall #23,Midwest,express,1,3,1374.57,1374.57,0.0,591.9,782.67,1374.57,56.94
2024-11-22,STR003,Atlanta Mall #3,Midwest,express,4,16,3918.73,3716.1000000000004,202.63,2274.09,1442.01,929.03,38.8
2024-11-22,STR011,Los Angeles Mall #11,Northeast,express,1,4,406.36,406.36,0.0,309.64,96.72,406.36,23.8
2024-11-22,STR013,Portland Downtown #13,Midwest,flagship,1,3,1465.65,1319.08,146.57,1050.24,268.84,1319.08,20.38
2024-11-22,STR014,San Francisco Mall #14,Southwest,outlet,1,3,703.83,703.83,0.0,460.95,242.88,703.83,34.51
2024-11-22,STR016,Nashville Downtown #16,Northeast,online,1,5,1297.85,1297.85,0.0,747.2,550.65,1297.85,42.43
2024-11-22,STR017,Charlotte Mall #17,Southeast,flagship,1,4,2761.84,2761.84,0.0,1555.16,1206.68,2761.84,43.69
2024-11-22,STR020,San Diego Mall #20,West,online,1,1,286.09,286.09,0.0,222.51,63.58,286.09,22.22
2024-11-22,STR022,Orlando Downtown #22,Southeast,outlet,1,3,778.71,778.71,0.0,448.32,330.39,778.71,42.43
2024-11-23,STR002,Boston Mall #2,Southeast,outlet,1,3,2638.92,2375.03,263.89,1154.52,1220.51,2375.03,51.39
2024-11-23,STR007,Dallas Downtown #7,Southeast,express,1,2,46.28,46.28,0.0,21.2,25.08,46.28,54.19
2024-11-23,STR011,Los Angeles Mall #11,Northeast,express,1,1,169.37,169.37,0.0,108.26,61.11,169.37,36.08
2024-11-23,STR012,Seattle Mall #12,Southeast,online,1,4,1832.76,1832.76,0.0,789.2,1043.56,1832.76,56.94
2024-11-23,STR015,Austin Mall #15,West,express,1,1,621.82,621.82,0.0,313.99,307.83,621.82,49.5
2024-11-23,STR018,Minneapolis Mall #18,Midwest,outlet,1,1,576.59,576.59,0.0,382.34,194.25,576.59,33.69
2024-11-23,STR019,Philadelphia Downtown #19,Southwest,express,1,1,544.43,517.21,27.22,264.45,252.76,517.21,48.87
2024-11-23,STR021,Las Vegas Mall #21,Northeast,flagship,1,1,69.19,69.19,0.0,59.27,9.92,69.19,14.34
2024-11-23,STR023,Kansas City Mall #23,Midwest,express,1,3,979.59,979.59,0.0,699.84,279.75,979.59,28.56
2024-11-24,STR008,Houston Mall #8,Midwest,online,2,4,854.88,810.55,44.33,402.52000000000004,408.03000000000003,405.28,50.34
2024-11-24,STR014,San Francisco Mall #14,Southwest,outlet,1,4,1839.2,1839.2,0.0,1276.52,562.68,1839.2,30.59
2024-11-24,STR015,Austin Mall #15,West,express,1,4,1038.28,882.54,155.74,597.76,284.78,882.54,32.27
2024-11-24,STR017,Charlotte Mall #17,Southeast,flagship,1,5,1636.4,1636.4,0.0,748.15,888.25,1636.4,54.28
2024-11-24,STR019,Philadelphia Downtown #19,Southwest,express,4,14,3589.5099999999998,3432.22,157.29,2049.3199999999997,1382.9,858.06,40.29
2024-11-24,STR021,Las Vegas Mall #21,Northeast,flagship,1,2,1243.64,1243.64,0.0,627.98,615.66,1243.64,49.5
2024-11-24,STR022,Orlando Downtown #22,Southeast,outlet,1,4,1949.4,1851.93,97.47,1153.4,698.53,1851.93,37.72
2024-11-25,STR002,Boston Mall #2,Southeast,outlet,1,5,1297.85,1297.85,0.0,747.2,550.65,1297.85,42.43
2024-11-25,STR003,Atlanta Mall #3,Midwest,express,1,2,654.56,654.56,0.0,299.26,355.3,654.56,54.28
2024-11-25,STR004,Miami Downtown #4,Southwest,online,1,2,21.04,21.04,0.0,9.86,11.18,21.04,53.14
2024-11-25,STR005,Chicago Mall #5,West,flagship,2,7,2027.57,2027.57,0.0,1076.38,951.19,1013.78,46.91
2024-11-25,STR006,Detroit Mall #6,Northeast,outlet,1,4,124.56,118.33,6.23,67.56,50.77,118.33,42.91
2024-11-25,STR007,Dallas Downtown #7,Southeast,express,2,6,2242.98,2160.8500000000004,82.13,1243.96,916.8900000000001,1080.43,42.43
2024-11-25,STR008,Houston Mall #8,Midwest,online,2,4,1771.46,1771.46,0.0,1002.58,768.88,885.73,43.4
2024-11-25,STR010,Denver Downtown #10,West,outlet,1,2,1108.2,1108.2,0.0,478.44,629.76,1108.2,56.83
2024-11-25,STR012,Seattle Mall #12,Southeast,online,2,9,1323.8400000000001,1230.3,93.54,656.2,574.0999999999999,615.15,46.66
2024-11-25,STR016,Nashville Downtown #16,Northeast,online,1,2,469.22,469.22,0.0,307.3,161.92,469.22,34.51
2024-11-25,STR020,San Diego Mall #20,West,online,1,2,338.74,338.74,0.0,216.52,122.22,338.74,36.08
2024-11-25,STR021,Las Vegas Mall #21,Northeast,flagship,2,8,3416.3999999999996,3416.3999999999996,0.0,1901.26,1515.1399999999999,1708.2,44.35
2024-11-25,STR022,Orlando Downtown #22,Southeast,outlet,1,4,2031.2,2031.2,0.0,1498.2,533.0,2031.2,26.24
2024-11-26,STR001,New York Downtown #1,Northeast,flagship,1,5,1589.8,1510.31,79.49,1192.9,317.41,1510.31,21.02
2024-11-26,STR002,Boston Mall #2,Southeast,outlet,1,1,621.82,621.82,0.0,313.99,307.83,621.82,49.5
2024-11-26,STR003,Atlanta Mall #3,Midwest,express,1,2,911.3,911.3,0.0,537.18,374.12,911.3,41.05
2024-11-26,STR006,Detroit Mall #6,Northeast,outlet,1,2,122.84,122.84,0.0,69.86,52.98,122.84,43.13
2024-11-26,STR009,Phoenix Mall #9,Southwest,flagship,1,3,830.04,830.04,0.0,378.96,451.08,830.04,54.34
2024-11-26,STR010,Denver Downtown #10,West,outlet,1,1,69.19,65.73,3.46,59.27,6.46,65.73,9.83
2024-11-26,STR011,Los Angeles Mall #11,Northeast,express,1,3,247.53,247.53,0.0,118.8,128.73,247.53,52.01
2024-11-26,STR013,Portland Downtown #13,Midwest,flagship,1,4,465.24,465.24,0.0,380.44,84.8,465.24,18.23
2024-11-26,STR014,San Francisco Mall #14,Southwest,outlet,1,5,1255.85,1255.85,0.0,929.15,326.7,1255.85,26.01
2024-11-26,STR017,Charlotte Mall #17,Southeast,flagship,1,5,1842.5,1566.12,276.38,1571.7,-5.58,1566.12,-0.36
2024-11-26,STR018,Minneapolis Mall #18,Midwest,outlet,2,8,2524.44,2524.44,0.0,1245.16,1279.28,1262.22,50.68
2024-11-26,STR019,Philadelphia Downtown #19,Southwest,express,1,5,1769.25,1769.25,0.0,1358.55,410.7,1769.25,23.21
2024-11-26,STR020,San Diego Mall #20,West,online,1,2,919.6,919.6,0.0,638.26,281.34,919.6,30.59
2024-11-27,STR001,New York Downtown #1,Northeast,flagship,1,3,1523.4,1523.4,0.0,1123.65,399.75,1523.4,26.24
2024-11-27,STR007,Dallas Downtown #7,Southeast,express,1,3,1166.13,991.21,174.92,589.38,401.83,991.21,40.54
2024-11-27,STR016,Nashville Downtown #16,Northeast,online,1,1,388.71,388.71,0.0,196.46,192.25,388.71,49.46
2024-11-27,STR017,Charlotte Mall #17,Southeast,flagship,1,3,78.06,78.06,0.0,33.24,44.82,78.06,57.42
2024-11-27,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,1842.5,1750.38,92.12,1571.7,178.68,1750.38,10.21
2024-11-27,STR022,Orlando Downtown #22,Southeast,outlet,1,5,1344.35,1344.35,0.0,831.0,513.35,1344.35,38.19
2024-11-28,STR001,New York Downtown #1,Northeast,flagship,1,5,3452.3,3107.07,345.23,1943.95,1163.12,3107.07,37.43
2024-11-28,STR002,Boston Mall #2,Southeast,outlet,1,3,1215.39,1093.85,121.54,758.55,335.3,1093.85,30.65
2024-11-28,STR005,Chicago Mall #5,West,flagship,1,4,2166.44,2166.44,0.0,1066.44,1100.0,2166.44,50.77
2024-11-28,STR006,Detroit Mall #6,Northeast,outlet,2,10,5652.5,5652.5,0.0,3229.7,2422.8,2826.25,42.86
2024-11-28,STR008,Houston Mall #8,Midwest,online,1,3,518.76,518.76,0.0,341.97,176.79,518.76,34.08
2024-11-28,STR009,Phoenix Mall #9,Southwest,flagship,1,4,1106.72,1106.72,0.0,505.28,601.44,1106.72,54.34
2024-11-28,STR014,San Francisco Mall #14,Southwest,outlet,1,1,576.59,576.59,0.0,382.34,194.25,576.59,33.69
2024-11-28,STR019,Philadelphia Downtown #19,Southwest,express,1,3,1789.11,1789.11,0.0,1041.78,747.33,1789.11,41.77
2024-11-28,STR021,Las Vegas Mall #21,Northeast,flagship,1,2,874.16,874.16,0.0,740.14,134.02,874.16,15.33
2024-11-29,STR003,Atlanta Mall #3,Midwest,express,1,4,1058.0,1058.0,0.0,560.2,497.8,1058.0,47.05
2024-11-29,STR006,Detroit Mall #6,Northeast,outlet,1,5,701.0,595.85,105.15,551.75,44.1,595.85,7.4
2024-11-29,STR007,Dallas Downtown #7,Southeast,express,1,2,643.12,578.81,64.31,471.76,107.05,578.81,18.49
2024-11-29,STR009,Phoenix Mall #9,Southwest,flagship,1,2,519.14,519.14,0.0,298.88,220.26,519.14,42.43
2024-11-29,STR011,Los Angeles Mall #11,Northeast,express,1,1,410.67,410.67,0.0,203.52,207.15,410.67,50.44
2024-11-29,STR014,San Francisco Mall #14,Southwest,outlet,1,2,703.64,703.64,0.0,379.0,324.64,703.64,46.14
2024-11-29,STR017,Charlotte Mall #17,Southeast,flagship,1,3,793.5,793.5,0.0,420.15,373.35,793.5,47.05
2024-11-29,STR018,Minneapolis Mall #18,Midwest,outlet,1,4,1106.72,1106.72,0.0,505.28,601.44,1106.72,54.34
2024-11-29,STR020,San Diego Mall #20,West,online,1,5,2365.85,2365.85,0.0,1258.35,1107.5,2365.85,46.81
2024-11-29,STR021,Las Vegas Mall #21,Northeast,flagship,1,2,52.04,49.44,2.6,22.16,27.28,49.44,55.18
2024-11-30,STR002,Boston Mall #2,Southeast,outlet,1,5,239.25,239.25,0.0,184.4,54.85,239.25,22.93
2024-11-30,STR003,Atlanta Mall #3,Midwest,express,2,6,273.53999999999996,268.81,4.73,187.65,81.16,134.4,30.19
2024-11-30,STR009,Phoenix Mall #9,Southwest,flagship,2,4,481.39,444.26,37.13,235.55,208.70999999999998,222.13,46.98
2024-11-30,STR011,Los Angeles Mall #11,Northeast,express,1,1,678.93,678.93,0.0,299.95,378.98,678.93,55.82
2024-11-30,STR013,Portland Downtown #13,Midwest,flagship,1,5,292.6,292.6,0.0,220.75,71.85,292.6,24.56
2024-11-30,STR016,Nashville Downtown #16,Northeast,online,1,3,1419.51,1419.51,0.0,755.01,664.5,1419.51,46.81
2024-11-30,STR018,Minneapolis Mall #18,Midwest,outlet,1,2,345.84,293.96,51.88,227.98,65.98,293.96,22.45
2024-11-30,STR021,Las Vegas Mall #21,Northeast,flagship,1,2,813.56,813.56,0.0,426.5,387.06,813.56,47.58
2024-11-30,STR022,Orlando Downtown #22,Southeast,outlet,1,1,405.13,405.13,0.0,252.85,152.28,405.13,37.59
2024-12-01,STR004,Miami Downtown #4,Southwest,online,1,4,2177.72,1959.95,217.77,1057.8,902.15,1959.95,46.03
2024-12-01,STR005,Chicago Mall #5,West,flagship,1,2,275.5,275.5,0.0,158.94,116.56,275.5,42.31
2024-12-01,STR007,Dallas Downtown #7,Southeast,express,3,8,3039.7200000000003,3039.7200000000003,0.0,1950.0900000000001,1089.6299999999999,1013.24,35.85
2024-12-01,STR008,Houston Mall #8,Midwest,online,3,7,2381.91,2319.54,62.37,1670.22,649.3199999999999,773.18,27.99
2024-12-01,STR013,Portland Downtown #13,Midwest,flagship,1,2,52.04,52.04,0.0,22.16,29.88,52.04,57.42
2024-12-01,STR018,Minneapolis Mall #18,Midwest,outlet,2,7,1736.1000000000001,1653.97,82.13,864.75,789.22,826.98,47.72
2024-12-01,STR019,Philadelphia Downtown #19,Southwest,express,1,5,1593.95,1593.95,0.0,1162.65,431.3,1593.95,27.06
2024-12-02,STR002,Boston Mall #2,Southeast,outlet,1,1,354.91,354.91,0.0,163.74,191.17,354.91,53.86
2024-12-02,STR004,Miami Downtown #4,Southwest,online,1,5,1990.1,1592.08,398.02,844.05,748.03,1592.08,46.98
2024-12-02,STR005,Chicago Mall #5,West,flagship,1,3,1523.4,1523.4,0.0,1123.65,399.75,1523.4,26.24
2024-12-02,STR006,Detroit Mall #6,Northeast,outlet,1,5,3106.15,2484.92,621.23,1806.2,678.72,2484.92,27.31
2024-12-02,STR008,Houston Mall #8,Midwest,online,2,6,2076.15,1970.9099999999999,105.24,942.15,1028.76,985.46,52.2
2024-12-02,STR009,Phoenix Mall #9,Southwest,flagship,1,3,603.99,603.99,0.0,502.47,101.52,603.99,16.81
2024-12-02,STR014,San Francisco Mall #14,Southwest,outlet,2,7,1978.78,1699.9499999999998,278.83000000000004,1122.85,577.1,849.97,33.95
2024-12-02,STR015,Austin Mall #15,West,express,2,6,823.8,805.38,18.42,645.15,160.23,402.69,19.89
2024-12-02,STR016,Nashville Downtown #16,Northeast,online,1,5,1350.85,1350.85,0.0,638.7,712.15,1350.85,52.72
2024-12-02,STR017,Charlotte Mall #17,Southeast,flagship,1,4,1642.68,1642.68,0.0,814.08,828.6,1642.68,50.44
2024-12-02,STR018,Minneapolis Mall #18,Midwest,outlet,2,2,106.76,102.73,4.03,87.88999999999999,14.84,51.36,14.45
2024-12-02,STR019,Philadelphia Downtown #19,Southwest,express,1,3,379.47,379.47,0.0,247.62,131.85,379.47,34.75
2024-12-02,STR021,Las Vegas Mall #21,Northeast,flagship,1,5,496.85,496.85,0.0,227.2,269.65,496.85,54.27
2024-12-02,STR022,Orlando Downtown #22,Southeast,outlet,1,5,1759.1,1759.1,0.0,947.5,811.6,1759.1,46.14
2024-12-03,STR001,New York Downtown #1,Northeast,flagship,2,9,2535.31,2535.31,0.0,1792.8000000000002,742.51,1267.66,29.29
2024-12-03,STR004,Miami Downtown #4,Southwest,online,1,4,2108.16,2108.16,0.0,1466.28,641.88,2108.16,30.45
2024-12-03,STR005,Chicago Mall #5,West,flagship,1,4,2234.64,2122.91,111.73,1288.56,834.35,2122.91,39.3
2024-12-03,STR009,Phoenix Mall #9,Southwest,flagship,2,3,1233.17,1201.29,31.88,771.53,429.76,600.64,35.77
2024-12-03,STR011,Los Angeles Mall #11,Northeast,express,1,3,2469.96,2469.96,0.0,1163.19,1306.77,2469.96,52.91
2024-12-03,STR013,Portland Downtown #13,Midwest,flagship,2,5,1288.97,1288.97,0.0,659.24,629.73,644.48,48.86
2024-12-03,STR019,Philadelphia Downtown #19,Southwest,express,2,8,3469.07,3469.07,0.0,1868.5,1600.57,1734.54,46.14
2024-12-03,STR020,San Diego Mall #20,West,online,1,3,1863.69,1863.69,0.0,1083.72,779.97,1863.69,41.85
2024-12-04,STR001,New York Downtown #1,Northeast,flagship,2,7,4152.71,4152.71,0.0,2023.92,2128.79,2076.36,51.26
2024-12-04,STR002,Boston Mall #2,Southeast,outlet,1,5,3452.3,3452.3,0.0,1943.95,1508.35,3452.3,43.69
2024-12-04,STR005,Chicago Mall #5,West,flagship,1,4,1309.0,1047.2,261.8,1042.56,4.64,1047.2,0.44
2024-12-04,STR006,Detroit Mall #6,Northeast,outlet,2,3,1490.9099999999999,1383.1,107.81,819.4200000000001,563.6800000000001,691.55,40.75
2024-12-04,STR010,Denver Downtown #10,West,outlet,1,2,1243.64,1243.64,0.0,627.98,615.66,1243.64,49.5
2024-12-04,STR012,Seattle Mall #12,Southeast,online,1,1,274.3,233.15,41.15,191.33,41.82,233.15,17.94
2024-12-04,STR013,Portland Downtown #13,Midwest,flagship,1,1,80.67,80.67,0.0,68.46,12.21,80.67,15.14
2024-12-04,STR015,Austin Mall #15,West,express,1,5,2442.75,2198.47,244.28,1750.4,448.07,2198.47,20.38
2024-12-04,STR018,Minneapolis Mall #18,Midwest,outlet,2,6,1609.35,1564.63,44.72,1246.53,318.1,782.32,20.33
2024-12-05,STR007,Dallas Downtown #7,Southeast,express,1,1,354.91,354.91,0.0,163.74,191.17,354.91,53.86
2024-12-05,STR008,Houston Mall #8,Midwest,online,1,1,244.56,244.56,0.0,160.24,84.32,244.56,34.48
2024-12-05,STR009,Phoenix Mall #9,Southwest,flagship,1,2,67.32,53.86,13.46,39.74,14.12,53.86,26.22
2024-12-05,STR010,Denver Downtown #10,West,outlet,1,1,643.15,643.15,0.0,357.59,285.56,643.15,44.4
2024-12-05,STR011,Los Angeles Mall #11,Northeast,express,1,3,1055.46,1002.69,52.77,568.5,434.19,1002.69,43.3
2024-12-05,STR012,Seattle Mall #12,Southeast,online,1,2,643.12,610.96,32.16,471.76,139.2,610.96,22.78
2024-12-05,STR013,Portland Downtown #13,Midwest,flagship,1,4,1106.72,996.05,110.67,505.28,490.77,996.05,49.27
2024-12-05,STR014,San Francisco Mall #14,Southwest,outlet,1,3,298.11,298.11,0.0,136.32,161.79,298.11,54.27
2024-12-05,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,2849.35,2564.41,284.94,1369.25,1195.16,2564.41,46.61
2024-12-05,STR021,Las Vegas Mall #21,Northeast,flagship,1,4,1832.76,1832.76,0.0,789.2,1043.56,1832.76,56.94
2024-12-05,STR023,Kansas City Mall #23,Midwest,express,3,7,725.6300000000001,701.0600000000001,24.57,453.90999999999997,247.14999999999998,233.69,35.25
2024-12-06,STR003,Atlanta Mall #3,Midwest,express,2,7,3842.42,3842.42,0.0,2032.8600000000001,1809.56,1921.21,47.09
2024-12-06,STR004,Miami Downtown #4,Southwest,online,1,4,2778.48,2639.56,138.92,1480.8,1158.76,2639.56,43.9
2024-12-06,STR007,Dallas Downtown #7,Southeast,express,2,10,3814.6,3814.6,0.0,2123.85,1690.75,1907.3,44.32
2024-12-06,STR009,Phoenix Mall #9,Southwest,flagship,2,3,967.36,953.72,13.64,488.71999999999997,465.0,476.86,48.76
2024-12-06,STR011,Los Angeles Mall #11,Northeast,express,2,6,2250.37,2250.37,0.0,1333.58,916.7900000000001,1125.18,40.74
