ticket_id,opened_at,resolved_at,sla_due_at,opened_date,status,priority,reason,channel,store_id,store_name,region,customer_id,csat,resolve_hours,age_hours,is_open,sla_breach,sla_status
TKT001474,2024-12-20 12:02:00,2024-12-22 21:07:33,2024-12-23 12:02:00,2024-12-20,resolved,medium,Refund request,phone,STR022,Orlando Downtown #22,Southeast,CUS00481,4.0,57.09,57.09,0,False,within_sla
TKT001475,2024-02-19 10:27:00,2024-02-19 21:36:18,2024-02-20 10:27:00,2024-02-19,resolved,high,Refund request,phone,STR009,Phoenix Mall #9,Southwest,CUS00041,4.0,11.16,11.16,0,False,within_sla
TKT001476,2024-11-06 18:16:00,,2024-11-06 22:16:00,2024-11-06,pending,critical,Online order issue,email,STR014,San Francisco Mall #14,Southwest,CUS00474,,,1321.98,1,True,pending_beyond_sla
TKT001477,2024-10-05 07:59:00,2024-10-06 14:44:51,2024-10-06 07:59:00,2024-10-05,closed_unresolved,high,Pricing dispute,email,STR015,Austin Mall #15,West,CUS00269,2.0,30.76,30.76,0,True,beyond_sla
TKT001478,2024-07-10 20:20:00,,2024-07-13 20:20:00,2024-07-10,escalated,medium,Store experience,phone,STR015,Austin Mall #15,West,CUS00195,,,4175.92,1,True,pending_beyond_sla
TKT001479,2024-03-07 13:35:00,2024-03-08 10:17:43,2024-03-08 13:35:00,2024-03-07,resolved,high,Online order issue,chat,STR021,Las Vegas Mall #21,Northeast,CUS00396,4.0,20.71,20.71,0,False,within_sla
TKT001480,2024-11-25 14:05:00,2024-11-28 04:34:51,2024-12-02 14:05:00,2024-11-25,resolved,low,Online order issue,in_store,STR023,Kansas City Mall #23,Midwest,CUS00496,5.0,62.5,62.5,0,False,within_sla
TKT001481,2024-09-12 08:05:00,2024-09-12 08:44:35,2024-09-13 08:05:00,2024-09-12,resolved,high,Online order issue,phone,STR016,Nashville Downtown #16,Northeast,CUS00357,3.0,0.66,0.66,0,False,within_sla
TKT001482,2024-09-15 19:37:00,2024-09-17 04:17:12,2024-09-22 19:37:00,2024-09-15,resolved,low,Refund request,email,STR020,San Diego Mall #20,West,CUS00392,5.0,32.67,32.67,0,False,within_sla
TKT001483,2024-12-08 11:29:00,,2024-12-09 11:29:00,2024-12-08,escalated,high,Wrong item,email,STR003,Atlanta Mall #3,Midwest,CUS00102,,,560.77,1,True,pending_beyond_sla
TKT001484,2024-09-12 15:35:00,2024-09-12 21:08:10,2024-09-13 15:35:00,2024-09-12,resolved,high,Late delivery,chat,STR018,Minneapolis Mall #18,Midwest,CUS00271,5.0,5.55,5.55,0,False,within_sla
TKT001485,2024-09-05 12:03:00,2024-09-06 10:39:03,2024-09-06 12:03:00,2024-09-05,resolved,high,Late delivery,phone,STR021,Las Vegas Mall #21,Northeast,CUS00197,3.0,22.6,22.6,0,False,within_sla
TKT001486,2024-04-02 16:20:00,2024-04-08 00:16:11,2024-04-09 16:20:00,2024-04-02,resolved,low,Store experience,chat,STR017,Charlotte Mall #17,Southeast,CUS00324,4.0,127.94,127.94,0,False,within_sla
TKT001487,2024-10-24 13:08:00,,2024-10-27 13:08:00,2024-10-24,escalated,medium,Wrong item,chat,STR023,Kansas City Mall #23,Midwest,CUS00367,,,1639.12,1,True,pending_beyond_sla
TKT001488,2024-02-21 18:16:00,2024-02-22 05:25:55,2024-02-22 18:16:00,2024-02-21,resolved,high,Product defect,social,STR002,Boston Mall #2,Southeast,CUS00127,5.0,11.17,11.17,0,False,within_sla
TKT001489,2024-06-29 15:09:00,2024-07-01 19:41:14,2024-07-06 15:09:00,2024-06-29,resolved,low,Store experience,in_store,STR008,Houston Mall #8,Midwest,CUS00225,5.0,52.54,52.54,0,False,within_sla
TKT001490,2024-08-05 15:12:00,2024-08-07 11:01:03,2024-08-08 15:12:00,2024-08-05,resolved,medium,Wrong item,in_store,STR016,Nashville Downtown #16,Northeast,CUS00446,4.0,43.82,43.82,0,False,within_sla
TKT001491,2024-05-22 08:00:00,,2024-05-23 08:00:00,2024-05-22,pending,high,Product defect,social,STR014,San Francisco Mall #14,Southwest,CUS00337,,,5364.25,1,True,pending_beyond_sla
TKT001492,2024-11-18 20:42:00,2024-11-20 20:43:31,2024-11-21 20:42:00,2024-11-18,resolved,medium,Online order issue,phone,STR012,Seattle Mall #12,Southeast,CUS00267,4.0,48.03,48.03,0,False,within_sla
TKT001493,2024-12-18 17:08:00,2024-12-22 05:36:36,2024-12-25 17:08:00,2024-12-18,resolved,low,Store experience,phone,STR004,Miami Downtown #4,Southwest,CUS00099,5.0,84.48,84.48,0,False,within_sla
TKT001494,2024-04-20 18:19:00,,2024-04-21 18:19:00,2024-04-20,escalated,high,Wrong item,chat,STR022,Orlando Downtown #22,Southeast,CUS00480,,,6121.93,1,True,pending_beyond_sla
TKT001495,2024-11-23 18:21:00,2024-12-01 18:22:58,2024-11-26 18:21:00,2024-11-23,resolved,medium,Store experience,in_store,STR016,Nashville Downtown #16,Northeast,CUS00139,3.0,192.03,192.03,0,True,beyond_sla
TKT001496,2024-10-22 09:43:00,2024-10-23 18:00:16,2024-10-29 09:43:00,2024-10-22,resolved,low,Late delivery,in_store,STR001,New York Downtown #1,Northeast,CUS00255,3.0,32.29,32.29,0,False,within_sla
TKT001497,2024-04-22 10:48:00,,2024-04-22 14:48:00,2024-04-22,pending,critical,Online order issue,phone,STR016,Nashville Downtown #16,Northeast,CUS00355,,,6081.45,1,True,pending_beyond_sla
TKT001498,2024-03-31 17:48:00,2024-04-01 18:09:06,2024-04-07 17:48:00,2024-03-31,resolved,low,Staff conduct,email,STR023,Kansas City Mall #23,Midwest,CUS00156,5.0,24.35,24.35,0,False,within_sla
TKT001499,2024-08-18 13:12:00,2024-08-19 00:14:38,2024-08-18 17:12:00,2024-08-18,resolved,critical,Store experience,in_store,STR015,Austin Mall #15,West,CUS00295,1.0,11.04,11.04,0,True,beyond_sla
TKT001500,2024-02-14 15:26:00,2024-02-16 02:51:28,2024-02-17 15:26:00,2024-02-14,resolved,medium,Product defect,social,STR019,Philadelphia Downtown #19,Southwest,CUS00206,4.0,35.42,35.42,0,False,within_sla
TKT001501,2024-10-29 07:40:00,2024-11-03 19:53:14,2024-11-01 07:40:00,2024-10-29,resolved,medium,Pricing dispute,phone,STR023,Kansas City Mall #23,Midwest,CUS00221,4.0,132.22,132.22,0,True,beyond_sla
TKT001502,2024-06-26 16:16:00,2024-06-27 01:50:28,2024-06-27 16:16:00,2024-06-26,resolved,high,Pricing dispute,social,STR012,Seattle Mall #12,Southeast,CUS00318,5.0,9.57,9.57,0,False,within_sla
TKT001503,2024-07-18 19:14:00,2024-07-24 19:42:04,2024-07-25 19:14:00,2024-07-18,resolved,low,Late delivery,chat,STR006,Detroit Mall #6,Northeast,CUS00465,4.0,144.47,144.47,0,False,within_sla
TKT001504,2024-12-19 09:08:00,2024-12-21 00:27:44,2024-12-20 09:08:00,2024-12-19,resolved,high,Product defect,phone,STR001,New York Downtown #1,Northeast,CUS00054,2.0,39.33,39.33,0,True,beyond_sla
TKT001505,2024-12-12 07:23:00,2024-12-14 01:55:06,2024-12-15 07:23:00,2024-12-12,resolved,medium,Staff conduct,email,STR023,Kansas City Mall #23,Midwest,CUS00030,4.0,42.54,42.54,0,False,within_sla
TKT001506,2024-07-18 11:50:00,2024-07-21 18:14:17,2024-07-25 11:50:00,2024-07-18,resolved,low,Pricing dispute,phone,STR016,Nashville Downtown #16,Northeast,CUS00177,3.0,78.4,78.4,0,False,within_sla
TKT001507,2024-08-23 09:12:00,,2024-08-26 09:12:00,2024-08-23,pending,medium,Staff conduct,email,STR021,Las Vegas Mall #21,Northeast,CUS00140,,,3131.05,1,True,pending_beyond_sla
TKT001508,2024-03-07 17:56:00,2024-03-08 19:39:08,2024-03-14 17:56:00,2024-03-07,resolved,low,Staff conduct,in_store,STR020,San Diego Mall #20,West,CUS00442,4.0,25.72,25.72,0,False,within_sla
TKT001509,2024-09-09 16:31:00,2024-09-15 22:49:41,2024-09-16 16:31:00,2024-09-09,resolved,low,Refund request,email,STR002,Boston Mall #2,Southeast,CUS00425,3.0,150.31,150.31,0,False,within_sla
TKT001510,2024-06-28 15:05:00,,2024-07-01 15:05:00,2024-06-28,pending,medium,Store experience,email,STR007,Dallas Downtown #7,Southeast,CUS00135,,,4469.17,1,True,pending_beyond_sla
TKT001511,2024-04-20 14:03:00,2024-04-25 22:41:40,2024-04-27 14:03:00,2024-04-20,resolved,low,Store experience,chat,STR015,Austin Mall #15,West,CUS00070,4.0,128.64,128.64,0,False,within_sla
TKT001512,2024-08-05 20:25:00,,2024-08-08 20:25:00,2024-08-05,pending,medium,Refund request,phone,STR002,Boston Mall #2,Southeast,CUS00463,,,3551.83,1,True,pending_beyond_sla
TKT001513,2024-09-14 15:35:00,2024-09-14 20:26:07,2024-09-15 15:35:00,2024-09-14,resolved,high,Pricing dispute,phone,STR012,Seattle Mall #12,Southeast,CUS00397,3.0,4.85,4.85,0,False,within_sla
TKT001514,2024-09-24 16:28:00,,2024-09-24 20:28:00,2024-09-24,escalated,critical,Late delivery,chat,STR006,Detroit Mall #6,Northeast,CUS00319,,,2355.78,1,True,pending_beyond_sla
TKT001515,2024-03-21 07:23:00,,2024-03-28 07:23:00,2024-03-21,escalated,low,Wrong item,chat,STR012,Seattle Mall #12,Southeast,CUS00053,,,6852.87,1,True,pending_beyond_sla
TKT001516,2024-07-26 07:12:00,2024-08-01 17:20:46,2024-08-02 07:12:00,2024-07-26,resolved,low,Product defect,in_store,STR001,New York Downtown #1,Northeast,CUS00179,5.0,154.15,154.15,0,False,within_sla
TKT001517,2024-04-19 09:15:00,,2024-04-19 13:15:00,2024-04-19,escalated,critical,Staff conduct,social,STR006,Detroit Mall #6,Northeast,CUS00158,,,6155.0,1,True,pending_beyond_sla
TKT001518,2024-11-03 07:44:00,2024-11-10 20:25:36,2024-11-06 07:44:00,2024-11-03,resolved,medium,Late delivery,chat,STR019,Philadelphia Downtown #19,Southwest,CUS00028,1.0,180.69,180.69,0,True,beyond_sla
TKT001519,2024-10-15 09:30:00,2024-10-16 02:40:45,2024-10-16 09:30:00,2024-10-15,resolved,high,Online order issue,chat,STR012,Seattle Mall #12,Southeast,CUS00380,5.0,17.18,17.18,0,False,within_sla
TKT001520,2024-10-24 11:18:00,,2024-10-25 11:18:00,2024-10-24,pending,high,Staff conduct,chat,STR004,Miami Downtown #4,Southwest,CUS00250,,,1640.95,1,True,pending_beyond_sla
TKT001521,2024-04-25 12:46:00,2024-04-28 17:05:58,2024-05-02 12:46:00,2024-04-25,resolved,low,Refund request,chat,STR010,Denver Downtown #10,West,CUS00409,5.0,76.33,76.33,0,False,within_sla
TKT001522,2024-11-06 15:08:00,2024-11-23 13:18:40,2024-11-13 15:08:00,2024-11-06,resolved,low,Late delivery,chat,STR017,Charlotte Mall #17,Southeast,CUS00189,3.0,406.18,406.18,0,True,beyond_sla
TKT001523,2024-04-09 14:25:00,2024-04-11 13:04:27,2024-04-12 14:25:00,2024-04-09,resolved,medium,Online order issue,phone,STR001,New York Downtown #1,Northeast,CUS00447,4.0,46.66,46.66,0,False,within_sla
TKT001524,2024-04-13 07:31:00,2024-04-13 12:09:42,2024-04-16 07:31:00,2024-04-13,resolved,medium,Wrong item,social,STR018,Minneapolis Mall #18,Midwest,CUS00324,5.0,4.65,4.64,0,False,within_sla
TKT001525,2024-07-28 10:50:00,,2024-08-04 10:50:00,2024-07-28,pending,low,Pricing dispute,chat,STR018,Minneapolis Mall #18,Midwest,CUS00410,,,3753.42,1,True,pending_beyond_sla
TKT001526,2024-09-23 20:55:00,2024-09-23 23:15:19,2024-09-24 00:55:00,2024-09-23,resolved,critical,Product defect,email,STR022,Orlando Downtown #22,Southeast,CUS00336,4.0,2.34,2.34,0,False,within_sla
TKT001527,2024-06-29 20:34:00,,2024-07-06 20:34:00,2024-06-29,pending,low,Store experience,chat,STR003,Atlanta Mall #3,Midwest,CUS00404,,,4439.68,1,True,pending_beyond_sla
TKT001528,2024-06-24 20:21:00,2024-06-27 00:18:58,2024-06-27 20:21:00,2024-06-24,resolved,medium,Pricing dispute,email,STR014,San Francisco Mall #14,Southwest,CUS00158,5.0,51.97,51.97,0,False,within_sla
TKT001529,2024-08-18 20:18:00,,2024-08-25 20:18:00,2024-08-18,escalated,low,Staff conduct,social,STR009,Phoenix Mall #9,Southwest,CUS00458,,,3239.95,1,True,pending_beyond_sla
TKT001530,2024-02-24 15:26:00,2024-02-25 15:37:04,2024-02-27 15:26:00,2024-02-24,resolved,medium,Product defect,email,STR014,San Francisco Mall #14,Southwest,CUS00132,5.0,24.18,24.18,0,False,within_sla
TKT001531,2024-08-25 08:22:00,2024-08-28 02:46:34,2024-09-01 08:22:00,2024-08-25,resolved,low,Refund request,chat,STR011,Los Angeles Mall #11,Northeast,CUS00026,3.0,66.41,66.41,0,False,within_sla
TKT001532,2024-10-21 16:19:00,2024-10-22 13:25:22,2024-10-24 16:19:00,2024-10-21,resolved,medium,Staff conduct,chat,STR004,Miami Downtown #4,Southwest,CUS00101,4.0,21.11,21.11,0,False,within_sla
TKT001533,2024-04-22 20:34:00,2024-04-25 00:52:06,2024-04-25 20:34:00,2024-04-22,resolved,medium,Staff conduct,chat,STR016,Nashville Downtown #16,Northeast,CUS00119,4.0,52.3,52.3,0,False,within_sla
TKT001534,2024-01-20 18:50:00,2024-01-24 02:14:39,2024-01-23 18:50:00,2024-01-20,closed_unresolved,medium,Store experience,social,STR012,Seattle Mall #12,Southeast,CUS00237,2.0,79.41,79.41,0,True,beyond_sla
TKT001535,2024-08-18 18:48:00,2024-08-25 21:47:54,2024-08-21 18:48:00,2024-08-18,closed_unresolved,medium,Store experience,email,STR021,Las Vegas Mall #21,Northeast,CUS00175,2.0,171.0,171.0,0,True,beyond_sla
TKT001536,2024-10-28 13:39:00,,2024-11-04 13:39:00,2024-10-28,escalated,low,Wrong item,email,STR002,Boston Mall #2,Southeast,CUS00373,,,1542.6,1,True,pending_beyond_sla
TKT001537,2024-04-02 18:12:00,,2024-04-09 18:12:00,2024-04-02,pending,low,Refund request,email,STR020,San Diego Mall #20,West,CUS00024,,,6554.05,1,True,pending_beyond_sla
TKT001538,2024-09-05 18:50:00,2024-09-06 09:37:21,2024-09-06 18:50:00,2024-09-05,resolved,high,Store experience,chat,STR017,Charlotte Mall #17,Southeast,CUS00265,5.0,14.79,14.79,0,False,within_sla
TKT001539,2024-02-24 17:45:00,2024-02-26 05:07:50,2024-02-25 17:45:00,2024-02-24,resolved,high,Online order issue,in_store,STR008,Houston Mall #8,Midwest,CUS00467,1.0,35.38,35.38,0,True,beyond_sla
TKT001540,2024-12-05 14:02:00,2024-12-09 06:35:20,2024-12-08 14:02:00,2024-12-05,closed_unresolved,medium,Staff conduct,phone,STR006,Detroit Mall #6,Northeast,CUS00215,3.0,88.56,88.56,0,True,beyond_sla
TKT001541,2024-05-17 15:40:00,,2024-05-18 15:40:00,2024-05-17,pending,high,Refund request,email,STR002,Boston Mall #2,Southeast,CUS00397,,,5476.58,1,True,pending_beyond_sla
TKT001542,2024-02-20 11:43:00,2024-02-21 13:22:02,2024-02-23 11:43:00,2024-02-20,resolved,medium,Pricing dispute,social,STR009,Phoenix Mall #9,Southwest,CUS00052,4.0,25.65,25.65,0,False,within_sla
TKT001543,2024-08-31 16:58:00,2024-08-31 19:46:21,2024-09-01 16:58:00,2024-08-31,resolved,high,Pricing dispute,email,STR010,Denver Downtown #10,West,CUS00348,4.0,2.81,2.81,0,False,within_sla
TKT001544,2024-10-17 07:43:00,2024-10-22 13:12:36,2024-10-24 07:43:00,2024-10-17,resolved,low,Refund request,chat,STR003,Atlanta Mall #3,Midwest,CUS00376,3.0,125.49,125.49,0,False,within_sla
TKT001545,2024-09-05 10:41:00,2024-09-07 14:49:42,2024-09-06 10:41:00,2024-09-05,resolved,high,Late delivery,social,STR003,Atlanta Mall #3,Midwest,CUS00191,3.0,52.15,52.14,0,True,beyond_sla
TKT001546,2024-01-31 16:08:00,2024-02-02 18:33:27,2024-02-03 16:08:00,2024-01-31,resolved,medium,Refund request,social,STR007,Dallas Downtown #7,Southeast,CUS00375,4.0,50.42,50.42,0,False,within_sla
TKT001547,2024-09-26 09:38:00,2024-10-04 13:46:50,2024-09-29 09:38:00,2024-09-26,resolved,medium,Staff conduct,social,STR009,Phoenix Mall #9,Southwest,CUS00192,3.0,196.15,196.15,0,True,beyond_sla
TKT001548,2024-09-13 15:46:00,2024-09-14 03:31:53,2024-09-20 15:46:00,2024-09-13,resolved,low,Late delivery,in_store,STR023,Kansas City Mall #23,Midwest,CUS00040,5.0,11.76,11.76,0,False,within_sla
TKT001549,2024-01-24 15:16:00,2024-01-24 22:10:53,2024-01-25 15:16:00,2024-01-24,resolved,high,Online order issue,phone,STR003,Atlanta Mall #3,Midwest,CUS00426,5.0,6.91,6.91,0,False,within_sla
TKT001550,2024-08-14 20:15:00,,2024-08-17 20:15:00,2024-08-14,escalated,medium,Online order issue,social,STR012,Seattle Mall #12,Southeast,CUS00104,,,3336.0,1,True,pending_beyond_sla
TKT001551,2024-01-22 12:13:00,2024-01-22 22:16:40,2024-01-25 12:13:00,2024-01-22,resolved,medium,Store experience,chat,STR006,Detroit Mall #6,Northeast,CUS00152,3.0,10.06,10.06,0,False,within_sla
TKT001552,2024-08-07 14:49:00,,2024-08-08 14:49:00,2024-08-07,pending,high,Online order issue,phone,STR018,Minneapolis Mall #18,Midwest,CUS00416,,,3509.43,1,True,pending_beyond_sla
TKT001553,2024-08-10 16:42:00,2024-08-10 18:06:00,2024-08-13 16:42:00,2024-08-10,resolved,medium,Staff conduct,chat,STR008,Houston Mall #8,Midwest,CUS00240,5.0,1.4,1.4,0,False,within_sla
TKT001554,2024-02-26 10:54:00,2024-03-02 00:03:35,2024-03-04 10:54:00,2024-02-26,resolved,low,Staff conduct,in_store,STR010,Denver Downtown #10,West,CUS00208,3.0,109.16,109.16,0,False,within_sla
TKT001555,2024-03-19 09:05:00,2024-03-20 18:20:33,2024-03-22 09:05:00,2024-03-19,resolved,medium,Online order issue,social,STR003,Atlanta Mall #3,Midwest,CUS00063,4.0,33.26,33.26,0,False,within_sla
TKT001556,2024-09-17 09:00:00,,2024-09-20 09:00:00,2024-09-17,pending,medium,Pricing dispute,phone,STR015,Austin Mall #15,West,CUS00169,,,2531.25,1,True,pending_beyond_sla
TKT001557,2024-02-19 19:44:00,2024-02-20 01:21:20,2024-02-20 19:44:00,2024-02-19,resolved,high,Wrong item,in_store,STR012,Seattle Mall #12,Southeast,CUS00236,4.0,5.62,5.62,0,False,within_sla
TKT001558,2024-11-18 19:19:00,2024-11-21 06:51:18,2024-11-21 19:19:00,2024-11-18,resolved,medium,Wrong item,social,STR011,Los Angeles Mall #11,Northeast,CUS00349,3.0,59.54,59.54,0,False,within_sla
TKT001559,2024-11-26 11:26:00,2024-12-04 07:26:36,2024-11-29 11:26:00,2024-11-26,resolved,medium,Store experience,chat,STR002,Boston Mall #2,Southeast,CUS00488,3.0,188.01,188.01,0,True,beyond_sla
TKT001560,2024-06-29 10:10:00,2024-07-14 05:29:02,2024-07-06 10:10:00,2024-06-29,closed_unresolved,low,Product defect,email,STR013,Portland Downtown #13,Midwest,CUS00490,1.0,355.32,355.32,0,True,beyond_sla
TKT001561,2024-01-02 11:03:00,2024-01-08 11:41:47,2024-01-09 11:03:00,2024-01-02,resolved,low,Wrong item,phone,STR013,Portland Downtown #13,Midwest,CUS00246,4.0,144.65,144.65,0,False,within_sla
TKT001562,2024-10-28 17:23:00,2024-10-30 15:28:22,2024-11-04 17:23:00,2024-10-28,resolved,low,Pricing dispute,chat,STR006,Detroit Mall #6,Northeast,CUS00064,3.0,46.09,46.09,0,False,within_sla
TKT001563,2024-01-04 18:14:00,2024-01-09 04:45:56,2024-01-11 18:14:00,2024-01-04,resolved,low,Product defect,in_store,STR018,Minneapolis Mall #18,Midwest,CUS00198,4.0,106.53,106.53,0,False,within_sla
TKT001564,2024-03-02 19:28:00,2024-03-06 22:12:05,2024-03-09 19:28:00,2024-03-02,resolved,low,Product defect,email,STR019,Philadelphia Downtown #19,Southwest,CUS00032,4.0,98.73,98.73,0,False,within_sla
TKT001565,2024-04-19 10:53:00,2024-04-20 12:18:24,2024-04-22 10:53:00,2024-04-19,resolved,medium,Wrong item,email,STR016,Nashville Downtown #16,Northeast,CUS00431,5.0,25.42,25.42,0,False,within_sla
TKT001566,2024-11-23 10:28:00,2024-11-28 21:11:53,2024-11-26 10:28:00,2024-11-23,resolved,medium,Wrong item,chat,STR001,New York Downtown #1,Northeast,CUS00366,1.0,130.73,130.73,0,True,beyond_sla
TKT001567,2024-12-18 16:58:00,2024-12-23 20:22:10,2024-12-25 16:58:00,2024-12-18,resolved,low,Online order issue,email,STR007,Dallas Downtown #7,Southeast,CUS00278,5.0,123.4,123.4,0,False,within_sla
TKT001568,2024-09-24 16:29:00,2024-09-28 20:47:25,2024-09-27 16:29:00,2024-09-24,resolved,medium,Store experience,chat,STR004,Miami Downtown #4,Southwest,CUS00364,2.0,100.31,100.31,0,True,beyond_sla
TKT001569,2024-12-22 10:11:00,2024-12-27 02:25:17,2024-12-29 10:11:00,2024-12-22,resolved,low,Pricing dispute,social,STR004,Miami Downtown #4,Southwest,CUS00041,5.0,112.24,112.24,0,False,within_sla
TKT001570,2024-05-31 07:49:00,2024-06-02 22:52:53,2024-06-03 07:49:00,2024-05-31,resolved,medium,Staff conduct,social,STR007,Dallas Downtown #7,Southeast,CUS00300,4.0,63.06,63.06,0,False,within_sla
TKT001571,2024-07-25 20:11:00,2024-08-02 03:53:24,2024-07-28 20:11:00,2024-07-25,resolved,medium,Staff conduct,in_store,STR002,Boston Mall #2,Southeast,CUS00405,2.0,175.71,175.71,0,True,beyond_sla
TKT001572,2024-07-21 16:17:00,2024-07-22 07:35:54,2024-07-22 16:17:00,2024-07-21,resolved,high,Staff conduct,social,STR014,San Francisco Mall #14,Southwest,CUS00236,3.0,15.32,15.32,0,False,within_sla
TKT001573,2024-02-14 15:18:00,2024-02-15 23:31:22,2024-02-17 15:18:00,2024-02-14,resolved,medium,Late delivery,chat,STR004,Miami Downtown #4,Southwest,CUS00377,5.0,32.22,32.22,0,False,within_sla
TKT001574,2024-03-26 08:01:00,2024-03-28 11:22:26,2024-03-29 08:01:00,2024-03-26,resolved,medium,Wrong item,phone,STR007,Dallas Downtown #7,Southeast,CUS00001,5.0,51.36,51.36,0,False,within_sla
TKT001575,2024-03-11 13:17:00,2024-03-20 09:19:43,2024-03-18 13:17:00,2024-03-11,resolved,low,Store experience,social,STR010,Denver Downtown #10,West,CUS00344,3.0,212.05,212.05,0,True,beyond_sla
TKT001576,2024-12-06 14:55:00,2024-12-06 21:18:12,2024-12-09 14:55:00,2024-12-06,resolved,medium,Pricing dispute,email,STR008,Houston Mall #8,Midwest,CUS00400,5.0,6.39,6.39,0,False,within_sla
TKT001577,2024-02-01 15:40:00,2024-02-04 23:21:13,2024-02-08 15:40:00,2024-02-01,resolved,low,Late delivery,email,STR019,Philadelphia Downtown #19,Southwest,CUS00104,4.0,79.69,79.69,0,False,within_sla
TKT001578,2024-10-19 10:55:00,2024-10-20 20:32:20,2024-10-20 10:55:00,2024-10-19,resolved,high,Online order issue,chat,STR009,Phoenix Mall #9,Southwest,CUS00008,3.0,33.62,33.62,0,True,beyond_sla
TKT001579,2024-04-14 20:29:00,2024-04-18 20:59:00,2024-04-21 20:29:00,2024-04-14,resolved,low,Pricing dispute,in_store,STR017,Charlotte Mall #17,Southeast,CUS00047,4.0,96.5,96.5,0,False,within_sla
TKT001580,2024-07-30 14:47:00,2024-08-06 04:58:07,2024-08-02 14:47:00,2024-07-30,resolved,medium,Store experience,email,STR004,Miami Downtown #4,Southwest,CUS00426,4.0,158.19,158.19,0,True,beyond_sla
TKT001581,2024-07-14 07:06:00,2024-07-17 00:52:38,2024-07-21 07:06:00,2024-07-14,resolved,low,Online order issue,chat,STR020,San Diego Mall #20,West,CUS00362,4.0,65.78,65.78,0,False,within_sla
TKT001582,2024-04-19 07:36:00,2024-04-25 21:41:31,2024-04-26 07:36:00,2024-04-19,resolved,low,Refund request,email,STR019,Philadelphia Downtown #19,Southwest,CUS00495,4.0,158.09,158.09,0,False,within_sla
