ticket_id,opened_at,resolved_at,sla_due_at,status,priority,reason,channel,store_id,customer_id,csat,resolve_hours,within_sla,region
TKT001629,2024-10-23 08:09:00,2024-10-25 11:33:49,2024-10-26 08:09:00,resolved,medium,Online order issue,in_store,STR019,CUS00418,4.0,51.41,True,Southwest
TKT001630,2024-04-05 08:05:00,2024-04-07 04:44:46,2024-04-08 08:05:00,resolved,medium,Store experience,email,STR022,CUS00174,4.0,44.66,True,Southeast
TKT001631,2024-03-08 16:18:00,2024-03-20 08:12:10,2024-03-15 16:18:00,resolved,low,Online order issue,email,STR007,CUS00267,3.0,279.9,False,Southeast
TKT001632,2024-11-11 07:00:00,,2024-11-18 07:00:00,escalated,low,Wrong item,social,STR017,CUS00433,,,,Southeast
TKT001633,2024-10-18 15:12:00,2024-10-22 14:10:01,2024-10-25 15:12:00,resolved,low,Wrong item,in_store,STR003,CUS00359,3.0,94.97,True,Midwest
TKT001634,2024-08-18 20:58:00,2024-08-21 11:52:24,2024-08-21 20:58:00,resolved,medium,Wrong item,social,STR010,CUS00266,3.0,62.91,True,West
TKT001635,2024-03-26 14:44:00,,2024-03-29 14:44:00,escalated,medium,Store experience,in_store,STR014,CUS00366,,,,Southwest
TKT001636,2024-11-20 16:01:00,2024-11-23 16:55:01,2024-11-27 16:01:00,resolved,low,Pricing dispute,email,STR005,CUS00356,4.0,72.9,True,West
TKT001637,2024-04-18 17:21:00,2024-04-22 20:49:40,2024-04-25 17:21:00,resolved,low,Late delivery,social,STR009,CUS00476,5.0,99.48,True,Southwest
TKT001638,2024-01-02 08:06:00,2024-01-03 05:37:08,2024-01-03 08:06:00,resolved,high,Refund request,in_store,STR005,CUS00390,5.0,21.52,True,West
TKT001639,2024-08-27 15:37:00,2024-09-01 09:24:03,2024-09-03 15:37:00,resolved,low,Refund request,phone,STR009,CUS00427,4.0,113.78,True,Southwest
TKT001640,2024-09-06 07:04:00,2024-09-06 17:41:39,2024-09-07 07:04:00,resolved,high,Staff conduct,social,STR020,CUS00055,4.0,10.63,True,West
TKT001641,2024-12-22 15:34:00,,2024-12-25 15:34:00,escalated,medium,Staff conduct,phone,STR005,CUS00036,,,,West
TKT001642,2024-06-20 08:42:00,2024-07-04 10:38:03,2024-06-27 08:42:00,resolved,low,Product defect,email,STR013,CUS00075,2.0,337.93,False,Midwest
TKT001643,2024-06-27 20:52:00,2024-07-10 02:15:54,2024-07-04 20:52:00,resolved,low,Store experience,in_store,STR002,CUS00397,2.0,293.4,False,Southeast
TKT001644,2024-11-22 18:26:00,2024-11-22 20:47:42,2024-11-22 22:26:00,resolved,critical,Store experience,chat,STR001,CUS00337,5.0,2.36,True,Northeast
TKT001645,2024-06-18 16:40:00,,2024-06-19 16:40:00,pending,high,Refund request,in_store,STR007,CUS00389,,,,Southeast
TKT001646,2024-03-14 13:45:00,,2024-03-15 13:45:00,escalated,high,Store experience,in_store,STR005,CUS00420,,,,West
TKT001647,2024-04-17 07:14:00,,2024-04-24 07:14:00,escalated,low,Refund request,social,STR010,CUS00190,,,,West
TKT001648,2024-04-17 14:38:00,,2024-04-24 14:38:00,pending,low,Pricing dispute,phone,STR004,CUS00186,,,,Southwest
TKT001649,2024-05-23 19:09:00,2024-05-25 17:52:12,2024-05-26 19:09:00,resolved,medium,Wrong item,in_store,STR002,CUS00427,4.0,46.72,True,Southeast
TKT001650,2024-07-21 15:47:00,,2024-07-28 15:47:00,escalated,low,Refund request,in_store,STR004,CUS00195,,,,Southwest
TKT001651,2024-02-13 08:15:00,,2024-02-20 08:15:00,pending,low,Late delivery,phone,STR002,CUS00146,,,,Southeast
TKT001652,2024-10-21 15:56:00,2024-10-24 00:00:38,2024-10-24 15:56:00,resolved,medium,Late delivery,phone,STR015,CUS00015,5.0,56.08,True,West
TKT001653,2024-11-05 11:25:00,2024-11-06 00:56:15,2024-11-12 11:25:00,resolved,low,Late delivery,in_store,STR009,CUS00443,5.0,13.52,True,Southwest
TKT001654,2024-03-08 16:46:00,2024-03-10 05:18:18,2024-03-15 16:46:00,resolved,low,Staff conduct,in_store,STR007,CUS00426,3.0,36.54,True,Southeast
TKT001655,2024-08-31 07:50:00,2024-09-08 04:50:21,2024-09-07 07:50:00,resolved,low,Online order issue,social,STR006,CUS00316,3.0,189.01,False,Northeast
TKT001656,2024-04-21 14:06:00,2024-04-25 12:49:56,2024-04-28 14:06:00,resolved,low,Product defect,phone,STR014,CUS00284,3.0,94.73,True,Southwest
TKT001657,2024-09-13 08:22:00,,2024-09-14 08:22:00,escalated,high,Refund request,chat,STR022,CUS00334,,,,Southeast
TKT001658,2024-02-18 20:56:00,2024-02-18 21:36:20,2024-02-21 20:56:00,resolved,medium,Late delivery,in_store,STR014,CUS00173,4.0,0.67,True,Southwest
TKT001659,2024-09-27 08:36:00,2024-09-29 18:27:48,2024-09-30 08:36:00,resolved,medium,Product defect,in_store,STR023,CUS00474,5.0,57.86,True,Midwest
TKT001660,2024-10-21 17:31:00,2024-10-21 21:47:47,2024-10-24 17:31:00,resolved,medium,Online order issue,chat,STR006,CUS00258,5.0,4.28,True,Northeast
TKT001661,2024-12-02 17:53:00,,2024-12-05 17:53:00,pending,medium,Wrong item,chat,STR021,CUS00068,,,,Northeast
TKT001662,2024-05-08 18:01:00,2024-05-09 02:23:38,2024-05-08 22:01:00,resolved,critical,Staff conduct,social,STR017,CUS00300,3.0,8.38,False,Southeast
TKT001663,2024-10-05 08:02:00,2024-10-11 20:04:30,2024-10-12 08:02:00,resolved,low,Store experience,phone,STR019,CUS00339,4.0,156.04,True,Southwest
TKT001664,2024-12-20 07:57:00,2024-12-27 20:10:10,2024-12-27 07:57:00,resolved,low,Store experience,phone,STR017,CUS00011,1.0,180.22,False,Southeast
TKT001665,2024-01-31 16:18:00,2024-02-01 05:22:57,2024-02-07 16:18:00,resolved,low,Staff conduct,social,STR019,CUS00137,5.0,13.08,True,Southwest
TKT001666,2024-09-27 15:53:00,2024-10-15 22:45:33,2024-10-04 15:53:00,resolved,low,Staff conduct,email,STR019,CUS00030,2.0,438.88,False,Southwest
TKT001667,2024-11-19 17:03:00,2024-11-22 10:29:39,2024-11-22 17:03:00,resolved,medium,Wrong item,social,STR006,CUS00210,4.0,65.44,True,Northeast
TKT001668,2024-05-26 17:17:00,,2024-05-27 17:17:00,pending,high,Wrong item,in_store,STR020,CUS00346,,,,West
TKT001669,2024-03-13 09:59:00,2024-03-14 05:44:59,2024-03-16 09:59:00,resolved,medium,Staff conduct,phone,STR021,CUS00043,5.0,19.77,True,Northeast
TKT001670,2024-11-07 17:08:00,2024-11-11 02:46:58,2024-11-14 17:08:00,resolved,low,Wrong item,phone,STR009,CUS00268,5.0,81.65,True,Southwest
TKT001671,2024-07-22 20:15:00,2024-07-26 12:01:14,2024-07-25 20:15:00,resolved,medium,Store experience,in_store,STR001,CUS00240,2.0,87.77,False,Northeast
TKT001672,2024-01-03 07:48:00,2024-01-20 00:45:35,2024-01-10 07:48:00,resolved,low,Store experience,in_store,STR023,CUS00089,3.0,400.96,False,Midwest
TKT001673,2024-04-10 18:24:00,2024-04-11 02:31:03,2024-04-11 18:24:00,resolved,high,Late delivery,email,STR013,CUS00144,4.0,8.12,True,Midwest
TKT001674,2024-09-27 14:12:00,2024-09-28 00:47:52,2024-09-27 18:12:00,resolved,critical,Refund request,social,STR020,CUS00051,4.0,10.6,False,West
TKT001675,2024-10-26 07:06:00,2024-11-05 14:24:45,2024-11-02 07:06:00,closed_unresolved,low,Store experience,social,STR002,CUS00074,3.0,247.31,False,Southeast
TKT001676,2024-10-13 17:58:00,2024-10-15 15:41:19,2024-10-20 17:58:00,resolved,low,Refund request,social,STR015,CUS00494,4.0,45.72,True,West
TKT001677,2024-06-18 10:45:00,2024-06-24 20:02:47,2024-06-25 10:45:00,resolved,low,Online order issue,phone,STR021,CUS00309,5.0,153.3,True,Northeast
TKT001678,2024-12-03 12:17:00,,2024-12-04 12:17:00,pending,high,Late delivery,social,STR016,CUS00140,,,,Northeast
TKT001679,2024-08-20 16:26:00,,2024-08-23 16:26:00,pending,medium,Late delivery,chat,STR019,CUS00065,,,,Southwest
TKT001680,2024-06-29 08:21:00,2024-07-01 03:41:29,2024-07-02 08:21:00,resolved,medium,Online order issue,phone,STR002,CUS00415,4.0,43.34,True,Southeast
TKT001681,2024-06-05 18:42:00,2024-06-06 23:43:00,2024-06-08 18:42:00,resolved,medium,Refund request,social,STR019,CUS00015,5.0,29.02,True,Southwest
TKT001682,2024-06-12 15:50:00,2024-06-18 10:50:03,2024-06-15 15:50:00,resolved,medium,Product defect,email,STR002,CUS00436,3.0,139.0,False,Southeast
TKT001683,2024-01-12 09:29:00,2024-01-14 11:54:24,2024-01-13 09:29:00,resolved,high,Refund request,in_store,STR019,CUS00288,3.0,50.42,False,Southwest
TKT001684,2024-05-13 11:15:00,2024-05-16 00:40:25,2024-05-16 11:15:00,resolved,medium,Online order issue,chat,STR008,CUS00397,4.0,61.42,True,Midwest
TKT001685,2024-02-20 11:15:00,2024-02-20 14:30:02,2024-02-20 15:15:00,resolved,critical,Online order issue,email,STR011,CUS00281,5.0,3.25,True,Northeast
TKT001686,2024-07-07 17:45:00,2024-07-10 22:27:16,2024-07-14 17:45:00,resolved,low,Staff conduct,email,STR010,CUS00117,4.0,76.7,True,West
TKT001687,2024-05-15 13:56:00,2024-05-17 03:24:39,2024-05-22 13:56:00,resolved,low,Refund request,chat,STR007,CUS00013,3.0,37.48,True,Southeast
TKT001688,2024-04-08 17:33:00,,2024-04-11 17:33:00,pending,medium,Late delivery,in_store,STR012,CUS00196,,,,Southeast
TKT001689,2024-02-26 19:30:00,2024-02-27 18:36:40,2024-02-29 19:30:00,resolved,medium,Product defect,social,STR003,CUS00477,5.0,23.11,True,Midwest
TKT001690,2024-03-31 15:38:00,2024-04-02 05:25:08,2024-04-03 15:38:00,resolved,medium,Pricing dispute,phone,STR014,CUS00259,5.0,37.79,True,Southwest
TKT001691,2024-11-11 16:42:00,,2024-11-14 16:42:00,pending,medium,Online order issue,in_store,STR004,CUS00156,,,,Southwest
TKT001692,2024-07-14 19:50:00,2024-07-15 03:05:50,2024-07-15 19:50:00,resolved,high,Product defect,in_store,STR016,CUS00051,4.0,7.26,True,Northeast
TKT001693,2024-07-04 18:52:00,,2024-07-07 18:52:00,escalated,medium,Online order issue,phone,STR023,CUS00045,,,,Midwest
TKT001694,2024-01-17 10:52:00,2024-01-19 03:17:45,2024-01-20 10:52:00,resolved,medium,Product defect,social,STR019,CUS00341,5.0,40.43,True,Southwest
TKT001695,2024-01-22 18:29:00,2024-02-11 01:01:02,2024-01-29 18:29:00,resolved,low,Staff conduct,in_store,STR001,CUS00227,3.0,462.53,False,Northeast
TKT001696,2024-11-16 17:02:00,2024-11-16 17:45:13,2024-11-16 21:02:00,resolved,critical,Wrong item,email,STR017,CUS00429,4.0,0.72,True,Southeast
TKT001697,2024-03-12 17:21:00,2024-03-15 23:16:45,2024-03-15 17:21:00,resolved,medium,Late delivery,in_store,STR022,CUS00271,3.0,77.93,False,Southeast
TKT001698,2024-03-22 17:46:00,2024-04-02 00:36:51,2024-03-29 17:46:00,resolved,low,Staff conduct,social,STR001,CUS00156,3.0,246.85,False,Northeast
TKT001699,2024-10-07 13:59:00,2024-10-07 20:34:17,2024-10-08 13:59:00,resolved,high,Staff conduct,phone,STR012,CUS00405,4.0,6.59,True,Southeast
TKT001700,2024-02-19 11:49:00,2024-02-21 12:59:15,2024-02-20 11:49:00,resolved,high,Wrong item,chat,STR017,CUS00332,4.0,49.17,False,Southeast
TKT001701,2024-10-10 11:15:00,2024-10-12 22:34:54,2024-10-17 11:15:00,resolved,low,Staff conduct,in_store,STR021,CUS00377,4.0,59.33,True,Northeast
TKT001702,2024-04-14 16:19:00,2024-04-18 07:27:49,2024-04-21 16:19:00,resolved,low,Online order issue,in_store,STR021,CUS00273,4.0,87.15,True,Northeast
TKT001703,2024-07-09 08:24:00,2024-07-09 18:42:46,2024-07-16 08:24:00,resolved,low,Refund request,chat,STR019,CUS00106,5.0,10.31,True,Southwest
TKT001704,2024-11-08 17:25:00,2024-11-10 23:47:32,2024-11-11 17:25:00,resolved,medium,Refund request,in_store,STR016,CUS00133,3.0,54.38,True,Northeast
TKT001705,2024-03-05 14:03:00,2024-03-11 21:03:13,2024-03-12 14:03:00,resolved,low,Staff conduct,chat,STR005,CUS00107,4.0,151.0,True,West
TKT001706,2024-05-07 12:36:00,,2024-05-10 12:36:00,pending,medium,Pricing dispute,email,STR022,CUS00018,,,,Southeast
TKT001707,2024-12-12 07:10:00,2024-12-12 15:19:04,2024-12-13 07:10:00,resolved,high,Online order issue,in_store,STR021,CUS00454,4.0,8.15,True,Northeast
TKT001708,2024-10-23 17:21:00,2024-10-24 17:33:26,2024-10-26 17:21:00,resolved,medium,Staff conduct,email,STR008,CUS00078,5.0,24.21,True,Midwest
TKT001709,2024-02-01 19:39:00,,2024-02-04 19:39:00,pending,medium,Staff conduct,phone,STR019,CUS00438,,,,Southwest
TKT001710,2024-02-03 20:27:00,2024-02-06 20:52:43,2024-02-10 20:27:00,resolved,low,Pricing dispute,phone,STR019,CUS00194,5.0,72.43,True,Southwest
TKT001711,2024-12-22 20:40:00,2024-12-25 01:50:38,2024-12-25 20:40:00,resolved,medium,Wrong item,email,STR011,CUS00353,5.0,53.18,True,Northeast
TKT001712,2024-12-09 18:30:00,,2024-12-10 18:30:00,pending,high,Pricing dispute,in_store,STR019,CUS00469,,,,Southwest
TKT001713,2024-07-08 16:58:00,,2024-07-11 16:58:00,pending,medium,Staff conduct,email,STR003,CUS00157,,,,Midwest
TKT001714,2024-03-27 14:15:00,2024-03-29 13:10:50,2024-04-03 14:15:00,resolved,low,Refund request,chat,STR015,CUS00497,5.0,46.93,True,West
TKT001715,2024-05-22 18:05:00,2024-05-23 13:42:51,2024-05-23 18:05:00,resolved,high,Online order issue,email,STR022,CUS00346,5.0,19.63,True,Southeast
TKT001716,2024-04-08 19:31:00,2024-04-09 20:25:09,2024-04-15 19:31:00,resolved,low,Pricing dispute,social,STR001,CUS00371,3.0,24.9,True,Northeast
TKT001717,2024-09-10 15:10:00,2024-09-10 19:55:37,2024-09-11 15:10:00,resolved,high,Staff conduct,chat,STR005,CUS00272,4.0,4.76,True,West
TKT001718,2024-08-07 10:04:00,2024-08-08 01:53:57,2024-08-08 10:04:00,resolved,high,Online order issue,phone,STR023,CUS00205,5.0,15.83,True,Midwest
TKT001719,2024-06-21 09:12:00,2024-06-22 08:30:23,2024-06-24 09:12:00,resolved,medium,Pricing dispute,social,STR023,CUS00458,5.0,23.31,True,Midwest
TKT001720,2024-12-25 10:49:00,2024-12-27 17:10:48,2024-12-28 10:49:00,resolved,medium,Staff conduct,in_store,STR011,CUS00192,5.0,54.36,True,Northeast
TKT001721,2024-04-06 10:44:00,2024-04-06 14:12:20,2024-04-06 14:44:00,resolved,critical,Online order issue,in_store,STR019,CUS00226,5.0,3.47,True,Southwest
TKT001722,2024-12-10 12:40:00,2024-12-11 08:39:10,2024-12-13 12:40:00,resolved,medium,Staff conduct,social,STR004,CUS00122,4.0,19.99,True,Southwest
TKT001723,2024-07-08 20:22:00,,2024-07-11 20:22:00,pending,medium,Wrong item,chat,STR010,CUS00307,,,,West
TKT001724,2024-05-25 08:45:00,2024-06-09 21:41:19,2024-06-01 08:45:00,resolved,low,Staff conduct,email,STR001,CUS00196,3.0,372.94,False,Northeast
TKT001725,2024-03-26 12:47:00,2024-04-10 09:10:42,2024-04-02 12:47:00,resolved,low,Staff conduct,chat,STR002,CUS00042,3.0,356.4,False,Southeast
TKT001726,2024-04-04 15:04:00,2024-04-05 07:38:15,2024-04-05 15:04:00,resolved,high,Wrong item,in_store,STR008,CUS00309,5.0,16.57,True,Midwest
TKT001727,2024-09-09 08:11:00,,2024-09-12 08:11:00,pending,medium,Product defect,social,STR007,CUS00290,,,,Southeast
TKT001728,2024-01-17 18:22:00,2024-01-20 02:38:15,2024-01-20 18:22:00,resolved,medium,Wrong item,phone,STR018,CUS00050,4.0,56.27,True,Midwest
TKT001729,2024-02-07 19:54:00,2024-02-08 18:07:12,2024-02-10 19:54:00,resolved,medium,Product defect,in_store,STR010,CUS00445,4.0,22.22,True,West
TKT001730,2024-11-23 07:21:00,2024-12-07 19:19:48,2024-11-30 07:21:00,resolved,low,Refund request,social,STR023,CUS00009,3.0,347.98,False,Midwest
TKT001731,2024-09-25 20:44:00,2024-09-25 21:31:11,2024-09-28 20:44:00,resolved,medium,Staff conduct,in_store,STR003,CUS00401,5.0,0.79,True,Midwest
TKT001732,2024-11-06 19:11:00,2024-11-09 20:04:04,2024-11-13 19:11:00,resolved,low,Late delivery,email,STR018,CUS00480,5.0,72.88,True,Midwest
TKT001733,2024-11-07 16:57:00,2024-11-08 02:29:09,2024-11-10 16:57:00,resolved,medium,Late delivery,social,STR021,CUS00244,4.0,9.54,True,Northeast
TKT001734,2024-09-11 09:27:00,2024-09-14 22:25:09,2024-09-18 09:27:00,resolved,low,Late delivery,phone,STR020,CUS00256,5.0,84.97,True,West
TKT001735,2024-03-04 11:39:00,2024-03-06 07:58:44,2024-03-11 11:39:00,resolved,low,Online order issue,chat,STR005,CUS00160,4.0,44.33,True,West
TKT001736,2024-10-29 11:46:00,2024-10-30 09:34:50,2024-11-01 11:46:00,resolved,medium,Product defect,in_store,STR020,CUS00412,5.0,21.81,True,West
TKT001737,2024-07-31 20:05:00,2024-08-03 13:22:02,2024-08-03 20:05:00,resolved,medium,Pricing dispute,in_store,STR017,CUS00018,4.0,65.28,True,Southeast
TKT001738,2024-01-07 15:37:00,,2024-01-14 15:37:00,pending,low,Refund request,email,STR015,CUS00053,,,,West
TKT001739,2024-09-01 09:32:00,2024-09-06 04:16:30,2024-09-08 09:32:00,resolved,low,Store experience,chat,STR021,CUS00420,5.0,114.74,True,Northeast
TKT001740,2024-12-19 19:38:00,,2024-12-22 19:38:00,escalated,medium,Online order issue,phone,STR011,CUS00431,,,,Northeast
TKT001741,2024-08-22 08:13:00,,2024-08-25 08:13:00,escalated,medium,Pricing dispute,email,STR001,CUS00453,,,,Northeast
TKT001742,2024-12-15 09:51:00,2024-12-18 02:00:21,2024-12-18 09:51:00,resolved,medium,Store experience,email,STR008,CUS00381,5.0,64.16,True,Midwest
TKT001743,2024-06-26 14:48:00,2024-06-27 07:40:06,2024-06-27 14:48:00,resolved,high,Store experience,email,STR004,CUS00271,4.0,16.87,True,Southwest
TKT001744,2024-11-08 07:24:00,2024-11-12 14:09:00,2024-11-15 07:24:00,resolved,low,Staff conduct,chat,STR023,CUS00497,5.0,102.75,True,Midwest
TKT001745,2024-09-09 10:36:00,2024-09-10 12:45:51,2024-09-10 10:36:00,resolved,high,Wrong item,in_store,STR023,CUS00258,1.0,26.16,False,Midwest
TKT001746,2024-01-22 11:01:00,2024-01-22 21:46:22,2024-01-23 11:01:00,resolved,high,Online order issue,chat,STR017,CUS00028,5.0,10.76,True,Southeast
TKT001747,2024-11-28 08:15:00,2024-12-01 19:44:32,2024-12-05 08:15:00,resolved,low,Staff conduct,in_store,STR021,CUS00096,3.0,83.49,True,Northeast
TKT001748,2024-08-07 13:55:00,2024-08-08 04:15:39,2024-08-10 13:55:00,resolved,medium,Product defect,phone,STR015,CUS00119,5.0,14.34,True,West
TKT001749,2024-01-28 08:05:00,2024-01-28 15:45:29,2024-01-29 08:05:00,resolved,high,Staff conduct,social,STR017,CUS00003,4.0,7.67,True,Southeast
TKT001750,2024-07-31 10:20:00,2024-08-04 02:13:27,2024-08-07 10:20:00,resolved,low,Refund request,chat,STR018,CUS00013,5.0,87.89,True,Midwest
TKT001751,2024-09-14 16:30:00,2024-09-29 10:06:50,2024-09-21 16:30:00,resolved,low,Late delivery,email,STR017,CUS00019,3.0,353.61,False,Southeast
TKT001752,2024-02-26 07:28:00,2024-02-26 09:16:06,2024-03-04 07:28:00,resolved,low,Online order issue,chat,STR011,CUS00066,5.0,1.8,True,Northeast
TKT001753,2024-09-23 13:22:00,2024-09-23 17:05:37,2024-09-23 17:22:00,resolved,critical,Pricing dispute,social,STR005,CUS00005,5.0,3.73,True,West
TKT001754,2024-03-28 07:13:00,2024-03-29 13:41:11,2024-03-31 07:13:00,resolved,medium,Late delivery,phone,STR009,CUS00308,5.0,30.47,True,Southwest
TKT001755,2024-12-30 07:00:00,2025-01-01 17:32:22,2025-01-06 07:00:00,resolved,low,Online order issue,email,STR001,CUS00162,5.0,58.54,True,Northeast
TKT001756,2024-06-23 18:30:00,2024-06-24 10:26:10,2024-06-24 18:30:00,resolved,high,Wrong item,social,STR001,CUS00246,4.0,15.94,True,Northeast
TKT001757,2024-05-20 19:25:00,,2024-05-23 19:25:00,escalated,medium,Pricing dispute,in_store,STR018,CUS00059,,,,Midwest
TKT001758,2024-06-30 12:26:00,2024-06-30 21:48:19,2024-06-30 16:26:00,resolved,critical,Online order issue,phone,STR012,CUS00228,2.0,9.37,False,Southeast
TKT001759,2024-05-02 09:28:00,2024-05-02 23:57:27,2024-05-03 09:28:00,resolved,high,Staff conduct,social,STR003,CUS00461,4.0,14.49,True,Midwest
TKT001760,2024-11-04 15:10:00,2024-11-06 20:31:03,2024-11-11 15:10:00,resolved,low,Late delivery,social,STR007,CUS00236,5.0,53.35,True,Southeast
TKT001761,2024-03-25 11:28:00,2024-03-27 19:05:33,2024-03-28 11:28:00,resolved,medium,Staff conduct,social,STR009,CUS00164,4.0,55.63,True,Southwest
TKT001762,2024-02-19 17:30:00,2024-02-21 19:43:16,2024-02-20 17:30:00,closed_unresolved,high,Product defect,chat,STR020,CUS00178,1.0,50.22,False,West
TKT001763,2024-06-24 18:06:00,2024-06-27 09:08:37,2024-07-01 18:06:00,resolved,low,Staff conduct,in_store,STR002,CUS00185,3.0,63.04,True,Southeast
TKT001764,2024-12-03 20:44:00,2024-12-09 21:04:00,2024-12-10 20:44:00,resolved,low,Store experience,social,STR001,CUS00208,5.0,144.33,True,Northeast
TKT001765,2024-07-02 07:36:00,,2024-07-05 07:36:00,escalated,medium,Product defect,in_store,STR018,CUS00106,,,,Midwest
TKT001766,2024-02-24 20:44:00,,2024-02-27 20:44:00,pending,medium,Store experience,in_store,STR007,CUS00204,,,,Southeast
TKT001767,2024-12-26 14:00:00,2024-12-27 01:56:30,2024-12-27 14:00:00,resolved,high,Refund request,email,STR023,CUS00011,5.0,11.94,True,Midwest
TKT001768,2024-06-20 17:06:00,2024-06-21 06:36:01,2024-06-21 17:06:00,resolved,high,Late delivery,chat,STR006,CUS00022,4.0,13.5,True,Northeast
TKT001769,2024-09-06 18:49:00,2024-09-08 08:29:05,2024-09-09 18:49:00,resolved,medium,Wrong item,social,STR007,CUS00163,5.0,37.67,True,Southeast
TKT001770,2024-03-21 08:12:00,,2024-03-22 08:12:00,pending,high,Pricing dispute,social,STR008,CUS00118,,,,Midwest
TKT001771,2024-03-09 18:28:00,2024-03-11 11:46:18,2024-03-12 18:28:00,resolved,medium,Online order issue,in_store,STR009,CUS00119,5.0,41.31,True,Southwest
TKT001772,2024-01-30 17:54:00,2024-02-04 13:14:48,2024-02-06 17:54:00,resolved,low,Wrong item,in_store,STR019,CUS00208,4.0,115.35,True,Southwest
TKT001773,2024-09-13 11:04:00,2024-09-16 01:35:33,2024-09-16 11:04:00,resolved,medium,Staff conduct,email,STR019,CUS00076,4.0,62.53,True,Southwest
TKT001774,2024-03-29 15:57:00,,2024-04-01 15:57:00,pending,medium,Late delivery,chat,STR015,CUS00241,,,,West
TKT001775,2024-09-23 09:57:00,2024-10-07 04:30:56,2024-09-30 09:57:00,resolved,low,Store experience,social,STR014,CUS00064,2.0,330.57,False,Southwest
TKT001776,2024-11-04 20:45:00,,2024-11-05 20:45:00,pending,high,Product defect,chat,STR015,CUS00009,,,,West
TKT001777,2024-09-27 08:40:00,2024-10-02 21:37:02,2024-10-04 08:40:00,resolved,low,Wrong item,in_store,STR019,CUS00225,5.0,132.95,True,Southwest
TKT001778,2024-05-18 11:55:00,2024-05-18 19:55:49,2024-05-19 11:55:00,resolved,high,Online order issue,in_store,STR012,CUS00158,5.0,8.01,True,Southeast
